*Interval,Price (Rs./MWh)
1060,2927.57
1061,2810.41
1062,2810.04
1063,2400.63
1064,2187.5
1065,1912.25
1066,1768.87
1067,2060.87
1068,2077.67
1069,2077.75
1070,2200.75
1071,2200.21
1072,2500.71
1073,2893.06
1074,3066.04
1075,3066.58
1076,3091.3
1077,3066.51
1078,2990.4
1079,3310.17
1080,3652.16
1081,3391.79
1082,3870.16
1083,4189.58
1084,4513.27
1085,5499.89
1086,7502.76
1087,10000
1088,10000
1089,10000
1090,10000
1091,10000
1092,10000
1093,10000
1094,10000
1095,10000
1096,10000
1097,10000
1098,9999.41
1099,7005.3
1100,6073.84
1101,4850.81
1102,4500.59
1103,3790.41
1104,3450.66
1105,3870.38
1106,4000.79
1107,4000.79
1108,3870.38
1109,3663.28
1110,3391.4
1111,3500.48
1112,3638.19
1113,3542.44
1114,3714
1115,4004.19
1116,4211.03
1117,4126.48
1118,4126.84
1119,4126.36
1120,4211.49
1121,4262
1122,5600.27
1123,7265.55
1124,7500.48
1125,10000
1126,10000
1127,10000
1128,10000
1129,10000
1130,10000
1131,10000
1132,10000
1133,10000
1134,10000
1135,10000
1136,10000
1137,10000
1138,8000.91
1139,9999
1140,6073.55
1141,5039.34
1142,4596.65
1143,4126.73
1144,4126.87
1145,3819.32
1146,3819.51
1147,3470.46
1148,3575.46
1149,3400.1
1150,3391.1
1151,3470.21
1152,3391.3
1153,3100.17
1154,3262.08
1155,3182.77
1156,3265
1157,3162.35
1158,3066.77
1159,3066.67
1160,3066.25
1161,3066.47
1162,3000.46
1163,2900.89
1164,2800.99
1165,2990.43
1166,3000.85
1167,3066.17
1168,3066.5
1169,3112
1170,3302.37
1171,3391.71
1172,3500.66
1173,3591.81
1174,3599.07
1175,3690.58
1176,3810.4
1177,4433.7
1178,5000.47
1179,5422.77
1180,5600.71
1181,7500.54
1182,10000
1183,10000
1184,10000
1185,10000
1186,10000
1187,10000
1188,10000
1189,10000
1190,10000
1191,10000
1192,10000
1193,10000
1194,10000
1195,10000
1196,10000
1197,10000
1198,8674.66
1199,6499.59
1200,5999.01
1201,5499.23
1202,5300.5
1203,5422.71
1204,4999.69
1205,4211.85
1206,4000.24
1207,4000.97
1208,4014.15
1209,3790.83
1210,4211.07
1211,4307.43
1212,4581.44
1213,5319.3
1214,5510.45
1215,6000.14
1216,6500.57
1217,8000.09
1218,10000
1219,10000
1220,10000
1221,10000
1222,10000
1223,10000
1224,10000
1225,10000
1226,10000
1227,10000
1228,10000
1229,10000
1230,10000
1231,10000
1232,10000
1233,10000
1234,10000
1235,10000
1236,10000
1237,10000
1238,9566.67
1239,5000.36
1240,4506.63
1241,4000.75
1242,4423.68
1243,4667.34
1244,4776.65
1245,4211.48
1246,4014.84
1247,4219.63
1248,3969.31
1249,4000.28
1250,3750.49
1251,4499.52
1252,4190
1253,3470.17
1254,3456.02
1255,3470.55
1256,3456.86
1257,3000.04
1258,3000.78
1259,3142.01
1260,3142.55
1261,3391.59
1262,3391.41
1263,3200.13
1264,3190.66
1265,3376.65
1266,3376.74
1267,3391.56
1268,3406.29
1269,3599.19
1270,3663.27
1271,3870.71
1272,3960.81
1273,4211.37
1274,4701.62
1275,5250.53
1276,5422.41
1277,6501.44
1278,10000
1279,10000
1280,10000
1281,10000
1282,10000
1283,10000
1284,10000
1285,10000
1286,10000
1287,10000
1288,7999.72
1289,5500.37
1290,4934.6
1291,5039.65
1292,4907.48
1293,4999.25
1294,4695.03
1295,4297.11
1296,3652.46
1297,4126.57
1298,4211.86
1299,4014.91
1300,3999.15
1301,3660.12
1302,3591.14
1303,3470.87
1304,3470.84
1305,3400.31
1306,3391.79
1307,3391.59
1308,3391.65
1309,3000.76
1310,3000.7
1311,3376.29
1312,3391.25
1313,3229.6
1314,3320.53
1315,3689.43
1316,4549.38
1317,4850.41
1318,5199.93
1319,4513.2
1320,4750.75
1321,4703.34
1322,4850.28
1323,5319.51
1324,5500.29
1325,5319.38
1326,5277.29
1327,4700.27
1328,4335.35
1329,4999.2
1330,4700.91
1331,4596.62
1332,4200.72
1333,4000.99
1334,3999.7
1335,3534.79
1336,3406.95
1337,3488
1338,3465.71
1339,3391.76
1340,3376.35
1341,3299.43
1342,3294.57
1343,3070.44
1344,3100.54
1345,3182.62
1346,3391.11
1347,3470.94
1348,3236.69
1349,2800.19
1350,2580.77
1351,2606.19
1352,2314.56
1353,2593.15
1354,2659.42
1355,2650.15
1356,2659.94
1357,2659.77
1358,2659.61
1359,2679.21
1360,2860.77
1361,2700.61
1362,2990.78
1363,3182.92
1364,3200.61
1365,3534.24
1366,3652.29
1367,3815.29
1368,3815.05
1369,4000.98
1370,4612.87
1371,4850.99
1372,5300.76
1373,9999.29
1374,10000
1375,10000
1376,10000
1377,10000
1378,10000
1379,10000
1380,10000
1381,10000
1382,10000
1383,10000
1384,10000
1385,10000
1386,10000
1387,10000
1388,10000
1389,10000
1390,8499.94
1391,5510.5
1392,4850.59
1393,4435.72
1394,4568.99
1395,4300.99
1396,4307.16
1397,3792.49
1398,3610.13
1399,3053.44
1400,3000.94
1401,3040.69
1402,3112.4
1403,3750.25
1404,3750.08
1405,3810.23
1406,3969.66
1407,4126.31
1408,4499.39
1409,4300.81
1410,5500.86
1411,5510.87
1412,7010.41
1413,10000
1414,10000
1415,10000
1416,10000
1417,10000
1418,10000
1419,10000
1420,10000
1421,10000
1422,10000
1423,10000
1424,10000
1425,6099.23
1426,5632.37
1427,5500.56
1428,5499.3
1429,5200.11
1430,4999.69
1431,4499.23
1432,4039.61
1433,4499.4
1434,4219.96
1435,4200.95
1436,4189.42
1437,4189.1
1438,4178.39
1439,3863.02
1440,3391.38
1441,3406.43
1442,3391.63
1443,3348.86
1444,3279
1445,3026.31
1446,2990.74
1447,3066.5
1448,3002.78
1449,2950.13
1450,2971.31
1451,2971.02
1452,2949.02
1453,2940.75
1454,2923.72
1455,2949.11
1456,2923.55
1457,3000.85
1458,3066.45
1459,3066.96
1460,3470.31
1461,3598.2
1462,3598.55
1463,3813.5
1464,3754.82
1465,3752.55
1466,4252.95
1467,5510.9
1468,5600.69
1469,5900.65
1470,8999.19
1471,10000
1472,10000
1473,10000
1474,10000
1475,10000
1476,10000
1477,10000
1478,10000
1479,10000
1480,10000
1481,10000
1482,10000
1483,10000
1484,9999.78
1485,6499.19
1486,5500.54
1487,4973.95
1488,5183.11
1489,5184
1490,4667.75
1491,4667.29
1492,4334
1493,3950.74
1494,3870.96
1495,4000.09
1496,3813.11
1497,3600.25
1498,3606.15
1499,4000.3
1500,4000.95
1501,4126.44
1502,4304
1503,5319.96
1504,5500.16
1505,4798.67
1506,7097.9
1507,9000.6
1508,10000
1509,10000
1510,10000
1511,10000
1512,10000
1513,10000
1514,10000
1515,10000
1516,10000
1517,10000
1518,10000
1519,10000
1520,10000
1521,10000
1522,10000
1523,10000
1524,6073.75
1525,6073.79
1526,5500.47
1527,4999.69
1528,4130.9
1529,4126.15
1530,3899.75
1531,4000.21
1532,4000.64
1533,3449.96
1534,3449.97
1535,3010.8
1536,3000.57
1537,3000.58
1538,3250.37
1539,3300.02
1540,3200.81
1541,3300.65
1542,3000.07
1543,3026.18
1544,2990.71
1545,2990.03
1546,2950.68
1547,2990.43
1548,2990.76
1549,2927.6
1550,2927.62
1551,2950.82
1552,2990.06
1553,3391.07
1554,3575.97
1555,3391.87
1556,3190.26
1557,3525.65
1558,3470.54
1559,3950.89
1560,4069.1
1561,4197.82
1562,5500.87
1563,7001.39
1564,9000.66
1565,10000
1566,10000
1567,10000
1568,10000
1569,10000
1570,10000
1571,10000
1572,10000
1573,10000
1574,10000
1575,10000
1576,10000
1577,10000
1578,10000
1579,10000
1580,10000
1581,10000
1582,10000
1583,10000
1584,10000
1585,10000
1586,10000
1587,10000
1588,7500.26
1589,5499.91
1590,5437.76
1591,5277.83
1592,5277.23
1593,4599.35
1594,4986.45
1595,5488.93
1596,5510.23
1597,6073.03
1598,7500.39
1599,10000
1600,10000
1601,10000
1602,10000
1603,10000
1604,10000
1605,10000
1606,10000
1607,10000
1608,10000
1609,10000
1610,10000
1611,10000
1612,10000
1613,10000
1614,10000
1615,10000
1616,10000
1617,10000
1618,10000
1619,10000
1620,10000
1621,9999.36
1622,5632.68
1623,4750.55
1624,3997.11
1625,4206.58
1626,4197.99
1627,4126.28
1628,4126.33
1629,4126.61
1630,4069.52
1631,3525.64
1632,3499.22
1633,2999.99
1634,3026.57
1635,3250.05
1636,3036.78
1637,2971.73
1638,2949.56
1639,2931.6
1640,2900.45
1641,2971.15
1642,2851.92
1643,2851.81
1644,2851.69
1645,2950.73
1646,2950.01
1647,2851.99
1648,2851.95
1649,2999.08
1650,3200.61
1651,3110.94
1652,3200.81
1653,3200.37
1654,3320.04
1655,3606.19
1656,3620.78
1657,3870.88
1658,4897.11
1659,5510.65
1660,10000
1661,10000
1662,10000
1663,10000
1664,10000
1665,10000
1666,10000
1667,10000
1668,10000
1669,10000
1670,10000
1671,10000
1672,10000
1673,10000
1674,10000
1675,10000
1676,10000
1677,10000
1678,10000
1679,10000
1680,10000
1681,10000
1682,10000
1683,6200.67
1684,5999.55
1685,4590.93
1686,4499.64
1687,4499.19
1688,4519.05
1689,4902.92
1690,5183.37
1691,5039.84
1692,5499.47
1693,5199.67
1694,5939.04
1695,8000.91
1696,10000
1697,10000
1698,10000
1699,10000
1700,10000
1701,10000
1702,10000
1703,10000
1704,10000
1705,10000
1706,10000
1707,10000
1708,10000
1709,10000
1710,10000
1711,10000
1712,10000
1713,10000
1714,10000
1715,10000
1716,10000
1717,10000
1718,5400.87
1719,4539.5
1720,4000.7
1721,3465.91
1722,3667.12
1723,4126.05
1724,3667.96
1725,2999.63
1726,2990.45
1727,3000.91
1728,2950.58
1729,2990.37
1730,3026.15
1731,3026.59
1732,3036.56
1733,3049.63
1734,3036.44
1735,3374.69
1736,3391.38
1737,3036.78
1738,2990.7
1739,2990.69
1740,2920.29
1741,2850.2
1742,2850.59
1743,2920.19
1744,2990.54
1745,2990.95
1746,3036.41
1747,3262.75
1748,3262.58
1749,3391.69
1750,3599.8
1751,3667.68
1752,3790.8
1753,4766.63
1754,5511
1755,10000
1756,10000
1757,10000
1758,10000
1759,10000
1760,10000
1761,10000
1762,10000
1763,10000
1764,10000
1765,10000
1766,10000
1767,10000
1768,10000
1769,10000
1770,10000
1771,10000
1772,10000
1773,10000
1774,10000
1775,10000
1776,10000
1777,10000
1778,10000
1779,10000
1780,5999.01
1781,5039.08
1782,4899.65
1783,4999.41
1784,5000.29
1785,5200.76
1786,6000.11
1787,6750.41
1788,6750.98
1789,6247.26
1790,9000.39
1791,10000
1792,10000
1793,10000
1794,10000
1795,10000
1796,10000
1797,10000
1798,10000
1799,10000
1800,10000
1801,10000
1802,10000
1803,10000
1804,10000
1805,10000
1806,10000
1807,10000
1808,10000
1809,10000
1810,10000
1811,10000
1812,10000
1813,10000
1814,10000
1815,6199.61
1816,5199.13
1817,4499.55
1818,4436.26
1819,3638.58
1820,3667.31
1821,3652.81
1822,3667.06
1823,3320.77
1824,2900.43
1825,3000.87
1826,3391.16
1827,3470.87
1828,3470.56
1829,3329.43
1830,3277.88
1831,3000.88
1832,3050.18
1833,3374.46
1834,3453.63
1835,3470.01
1836,3300.08
1837,3000.05
1838,2993.86
1839,2982.57
1840,2889.14
1841,3000.12
1842,3026.34
1843,3250.57
1844,3373.56
1845,3400.44
1846,3644.7
1847,4216.37
1848,4769.43
1849,5499.61
1850,10000
1851,10000
1852,10000
1853,10000
1854,10000
1855,10000
1856,10000
1857,10000
1858,10000
1859,10000
1860,10000
1861,10000
1862,10000
1863,10000
1864,10000
1865,10000
1866,10000
1867,10000
1868,10000
1869,10000
1870,10000
1871,10000
1872,10000
1873,10000
1874,10000
1875,8304
1876,6073.41
1877,4499.43
1878,4499.56
1879,4999.46
1880,4850.77
1881,5183.29
1882,5319.05
1883,5039.78
1884,5191.06
1885,5390.78
1886,5437.22
1887,6000.24
1888,6990.57
1889,7920.7
1890,10000
1891,10000
1892,10000
1893,10000
1894,10000
1895,10000
1896,10000
1897,10000
1898,10000
1899,10000
1900,10000
1901,10000
1902,10000
1903,10000
1904,10000
1905,10000
1906,10000
1907,10000
1908,6999.01
1909,4500.44
1910,4112.5
1911,4651.06
1912,4200.03
1913,3760.85
1914,3760.38
1915,3963.1
1916,3667.93
1917,3470.52
1918,3470.58
1919,3575.54
1920,3470.81
1921,3210.66
1922,3374.78
1923,3525.9
1924,3575.61
1925,3499.22
1926,3525.1
1927,3575.67
1928,3470.92
1929,3391.21
1930,3374.92
1931,3374.07
1932,3320.87
1933,2851.17
1934,2600.69
1935,3190.77
1936,3020.55
1937,3302.95
1938,3391.08
1939,3470
1940,3599.15
1941,3644.12
1942,4000.46
1943,4001.17
1944,4189.5
1945,5183.57
1946,6300.38
1947,7520.99
1948,10000
1949,10000
1950,10000
1951,10000
1952,10000
1953,10000
1954,10000
1955,10000
1956,10000
1957,10000
1958,10000
1959,10000
1960,10000
1961,10000
1962,10000
1963,10000
1964,10000
1965,10000
1966,7510.36
1967,5191.16
1968,4350.6
1969,4630.11
1970,4630.59
1971,4499.69
1972,4469.54
1973,4000.83
1974,4000.77
1975,3934.4
1976,3790.61
1977,3398.12
1978,3500.63
1979,3667.05
1980,3707.67
1981,4000.59
1982,4126.47
1983,4126.12
1984,4479.33
1985,4579.86
1986,5277.67
1987,8000.57
1988,10000
1989,10000
1990,10000
1991,10000
1992,10000
1993,10000
1994,10000
1995,10000
1996,10000
1997,10000
1998,10000
1999,10000
2000,10000
2001,10000
2002,10000
2003,7999.47
2004,5632.91
2005,5510.2
2006,5183.41
2007,4499.74
2008,4187.61
2009,3760.09
2010,3760.28
2011,4000.33
2012,3667.62
2013,3599.23
2014,3478.67
2015,3391.49
2016,3391.05
2017,3470.47
2018,3391.98
2019,3499.32
2020,3470.81
2021,3391.8
2022,3470.02
2023,2990.44
2024,2889.46
